,gene,logFC,SE,z,PValue,FDR
9106,XLOC_041191,0.17249763420729888,0.14308497643406357,1.2055607688958825,0.22798689354866036,0.562312537105041
4593,XLOC_016184,0.20893728030051173,0.17332344243090517,1.2054761743138347,0.22801953038101316,0.562312537105041
8327,XLOC_038132,0.8261925438713708,0.6854391872886326,1.20534769413974,0.22806910476692663,0.562312537105041
1446,XLOC_004647,0.4047832184577516,0.33584587966559976,1.2052648043822733,0.22810109205486234,0.562312537105041
9793,XLOC_043742,0.12036433697898703,0.099871991683534,1.205186108237307,0.22813146397851228,0.562312537105041
3748,XLOC_012621,0.3992215035250404,0.3312540605558718,1.2051822183103613,0.22813296532834373,0.562312537105041
1134,XLOC_003690,0.5796833581932136,0.48133789156475554,1.2043169016026394,0.2284671164953277,0.5629475924352286
8078,XLOC_037187,0.23269290018795002,0.1932289578960252,1.2042340999073236,0.228499109505366,0.5629475924352286
9749,XLOC_043531,0.6274896429651879,0.5215109234308776,1.2032147645865314,0.22889322281662544,0.5637847076117072
2807,XLOC_009277,0.5045230486148226,0.41963328770754676,1.2022951071661352,0.22924921193953798,0.564527544446271
8044,XLOC_037107,-0.1340161270293317,0.11154798589853401,-1.2014213071604456,0.22958781503427553,0.5651246641393651
2381,XLOC_007757,0.4435340654179986,0.3692106583688428,1.2013035251406703,0.22963348351892557,0.5651246641393651
8011,XLOC_037027,-0.6057342236364556,0.5042684041346045,-1.2012139143954115,0.22966823327766195,0.5651246641393651
5357,XLOC_020763,0.4623422900571233,0.38493000803760963,1.201107423175878,0.2297095339057379,0.5651246641393651
6499,XLOC_031195,0.39734764621253676,0.330866529471355,1.2009303172714465,0.22977823281816756,0.5651596875928241
9026,XLOC_040913,0.4158802809131003,0.34637698752485163,1.2006579417556196,0.22988391508025574,0.5652856366795768
8484,XLOC_038675,-0.6608681611239696,0.5505980823240216,-1.2002732707213737,0.23003322711763188,0.5655187864960118
3823,XLOC_012880,0.200445157535444,0.16707442191752295,1.199735753892925,0.2302419825331773,0.5658979281730888
7756,XLOC_035963,0.2129514671883746,0.17753651202045329,1.19947984087826,0.2303414187911068,0.5660082649290351
979,XLOC_003120,0.7727997770178529,0.6445770523049716,1.1989253639333946,0.2305569682605637,0.5664038019980752
3854,XLOC_012995,-0.5909720532744351,0.4934464842505422,-1.1976416331590993,0.2310565607728719,0.5674539358892332
4415,XLOC_015253,-0.36447121082353146,0.3043483935666977,-1.1975460312185215,0.23109379715408107,0.5674539358892332
7960,XLOC_036806,-0.5527551303908376,0.4616320291244806,-1.1973933685649558,0.231153267179736,0.5674656857166124
7889,TRINITY_DN4882_c0_g1_i3.mrna1,0.23295616168898625,0.19458488186626174,1.1971955860841086,0.231230329886237,0.5675206086162444
8571,XLOC_039011,0.21313996650897496,0.17808360846989363,1.1968533675855286,0.23136371283009843,0.5676500251145408
1617,TRINITY_DN1366_c0_g1_i2.mrna1,0.3058197303032586,0.25557659630341023,1.1965873821255595,0.2314674209554273,0.5676500251145408
3426,XLOC_011442,0.5400075637073101,0.45129241842222106,1.1965801809727916,0.2314702291545438,0.5676500251145408
9133,XLOC_041325,0.43664784934458634,0.3649378997152614,1.1964990473318222,0.2315018701247698,0.5676500251145408
2915,XLOC_009644,-0.3663893032466227,0.30642134033340584,-1.195704264095862,0.23181198676688466,0.5680235607434577
7552,XLOC_035212,0.8986715456045461,0.75160783502682,1.195665483679369,0.2318271260497229,0.5680235607434577
9365,TRINITY_DN2203_c0_g1_i5.mrna2,-0.1468863865354839,0.12286267488065376,-1.1955330345702326,0.23187883745401539,0.5680235607434577
3445,XLOC_011544,-0.46333250414874344,0.38772159527399563,-1.1950134060015796,0.2320817923733036,0.5680235607434577
7260,XLOC_034142,-0.6606525188469373,0.5528686551016078,-1.194953833520406,0.23210506806320055,0.5680235607434577
1408,XLOC_004513,0.13708538985205543,0.1147355597707068,1.1947942741205397,0.23216741801577007,0.5680235607434577
3132,XLOC_010340,0.2552121444754025,0.21361509898061967,1.1947289573316011,0.23219294484679856,0.5680235607434577
3600,XLOC_012117,0.14544161930141294,0.12173730487481013,1.1947169312724593,0.23219764503749202,0.5680235607434577
557,XLOC_001837,-0.21028317996476945,0.1760146647567747,-1.1946912506145357,0.23220768213333226,0.5680235607434577
2479,XLOC_008165,0.07448542094613063,0.062352509671375525,1.1945857727090818,0.23224891062508674,0.5680235607434577
4142,XLOC_014005,0.8456014086909147,0.7078812628221295,1.1945526080457796,0.23226187487837366,0.5680235607434577
178,XLOC_000621,0.17489671454641745,0.14646142247096294,1.1941486815826332,0.2324198132270058,0.5680235607434577
5049,XLOC_021859,-0.17042323593959868,0.14272139669335587,-1.1940973104807937,0.23243990518380847,0.5680235607434577
7689,XLOC_035766,0.2548383358011472,0.21342320186179942,1.1940516943709139,0.23245774731586114,0.5680235607434577
9477,XLOC_042548,0.3562219239465019,0.29834160788442565,1.1940068516507374,0.23247528789413752,0.5680235607434577
5071,XLOC_018816,-0.2904177536941171,0.24330320251799745,-1.1936454213858305,0.23261669844187627,0.5682352824226342
8717,XLOC_039494,-0.14995967869594673,0.12570364887330818,-1.1929620185256935,0.23288424839683391,0.5686557998839649
1056,XLOC_003448,0.4598017097124552,0.3854403343996203,1.1929257752141162,0.23289844362598539,0.5686557998839649
8173,XLOC_037513,0.1356574903349317,0.11374792349923686,1.1926150927567645,0.2330201521876476,0.5687765679629634
9735,XLOC_043515,-0.6593374195862997,0.5529340478436054,-1.192434110646031,0.23309107196740936,0.5687765679629634
7328,XLOC_034225,-0.21886324720825248,0.18355161566905223,-1.192379845911397,0.23311233916801422,0.5687765679629634
7637,XLOC_035554,0.24452243373250482,0.2051209124869092,1.1920892451573422,0.23322625357938936,0.5689207412772269
3821,XLOC_012873,-0.5549722309962858,0.4658009269857964,-1.1914365104155502,0.2334822670617124,0.569411394899974
4426,XLOC_015338,0.7214671359565002,0.6056219612932491,1.1912829819048745,0.23354251244312993,0.5694244952120205
4549,XLOC_015943,0.0796602243918185,0.06688063948875043,1.1910804830928334,0.23362199087663701,0.569484472475185
5187,XLOC_019344,-0.5926424487952654,0.4976864883774793,-1.1907947324978714,0.23373417728416546,0.5696207961392584
6337,XLOC_030542,-0.6331718993363664,0.5318384145228567,-1.1905343466105618,0.23383643869011453,0.5696207961392584
10291,XLOC_045513,-0.6624607517482887,0.5564471723103704,-1.1905186776271133,0.2338425933847201,0.5696207961392584
6772,XLOC_032261,0.3227205391014264,0.27111516626714716,1.1903448395927403,0.23391088375674687,0.5696534242534058
898,XLOC_002906,-0.07329222974091716,0.06158248136931076,-1.19014739437638,0.23398846509399454,0.5697086584421355
6866,XLOC_032683,0.4344252645054473,0.3651173785999445,1.189823574466015,0.23411574179336544,0.5697691549831273
2227,XLOC_007217,0.33891590368700175,0.2848500073827861,1.1898047916550025,0.23412312584061434,0.5697691549831273
8868,XLOC_040227,0.4717461704134807,0.39686594576809764,1.1886788862684081,0.23456605213264495,0.5706845296708692
8229,XLOC_037624,0.1657934397461001,0.13949620436910515,1.1885157771562933,0.23463026773546014,0.5706845296708692
5725,XLOC_025291,-0.2869595718609867,0.24149900344217196,-1.1882432961248244,0.2347375705295706,0.5706845296708692
3478,XLOC_011684,-0.1819174536094385,0.15311664704896047,-1.1880971606651543,0.2347951328617996,0.5706845296708692
1316,XLOC_004265,-0.25045419871707275,0.21081377880683105,-1.1880352419780127,0.23481952546709306,0.5706845296708692
4912,XLOC_017956,0.31695970890509617,0.26681892402880475,1.187920647153492,0.23486467434789893,0.5706845296708692
9088,XLOC_041096,0.5093935830018261,0.428864799068277,1.1877719600874228,0.23492326429301863,0.5706845296708692
6392,XLOC_030751,0.814625835183506,0.6860343542897759,1.1874417514074143,0.23505341960508672,0.5706845296708692
5067,XLOC_018783,-0.39342951367083506,0.3313390624339519,-1.1873924878665947,0.23507284173648765,0.5706845296708692
6197,XLOC_030065,0.8344266475036607,0.7027836188429499,1.1873165866863054,0.23510276797038906,0.5706845296708692
4207,XLOC_014348,0.6562351595751137,0.5527061486495529,1.1873129350533136,0.235104207800228,0.5706845296708692
678,XLOC_002187,0.19480598587680106,0.16411251936924307,1.1870269655570858,0.2352169842514923,0.5708247534091991
5397,XLOC_021199,-0.7254290794269466,0.6112255378393968,-1.186843537315611,0.23528934214427166,0.5708668467222602
3458,XLOC_011576,0.18855555950101593,0.15891309515387633,1.1865325467258483,0.23541205621833558,0.5708884982763575
2663,XLOC_008755,0.5121257637078078,0.4316589683730666,1.1864128889480103,0.23545928416036913,0.5708884982763575
8378,XLOC_038295,0.7049263377552851,0.5942324971919798,1.186280355056959,0.23551160202476132,0.5708884982763575
8523,XLOC_038811,0.47178985450545646,0.3977108999009273,1.1862633250006043,0.23551832525017694,0.5708884982763575
7022,XLOC_033215,-0.6504029943024631,0.5484198931654118,-1.1859580631702058,0.2356388613423615,0.5709390188625454
5491,XLOC_022089,0.46704409002459923,0.39392707631723484,1.1856105307381366,0.23577614159009075,0.5709390188625454
5994,XLOC_029295,0.6470994370533822,0.5458222448049138,1.1855497704837343,0.2358001485639445,0.5709390188625454
3817,XLOC_012846,0.4068730265952396,0.34320071625768284,1.185524992581164,0.23580993905325998,0.5709390188625454
8227,XLOC_037617,-0.1313176473542074,0.11076852959646596,-1.1855140429560875,0.23581426566877417,0.5709390188625454
473,XLOC_001431,0.4141553795332762,0.34953711315177577,1.1848681125699,0.23606959684826992,0.5712754164716374
3967,XLOC_013405,-0.7186049202537336,0.6065649586513333,-1.1847122224988327,0.23613124824366064,0.5712754164716374
8095,XLOC_037271,-0.2860701686796604,0.2414957493469228,-1.1845764136771775,0.23618496718911933,0.5712754164716374
6985,XLOC_033119,0.407980794020497,0.3444126502151626,1.1845697124238086,0.2361876180820955,0.5712754164716374
3626,XLOC_012211,0.4815805941533654,0.4065801885847,1.184466453787974,0.2362284679656737,0.5712754164716374
368,TRINITY_DN28088_c0_g2_i5.mrna1,0.42637028873832833,0.3600945113117902,1.1840510625532772,0.23639285030592272,0.571437124357498
9139,XLOC_041327,0.2541872991561052,0.21468174151457084,1.1840191781696212,0.2364054712216189,0.571437124357498
9857,XLOC_043940,0.17954974782742988,0.15170568127168468,1.1835400383317232,0.23659518833062915,0.5717625219624916
2286,XLOC_007417,0.8466707755828178,0.715544578279786,1.1832537081313192,0.23670861315313005,0.5719034409057114
7940,XLOC_036696,0.41134834517702806,0.3477484602299676,1.182890486143351,0.23685255264853705,0.5720682780003757
6824,XLOC_032478,0.34543460232683076,0.2920473673794562,1.1828033425756197,0.23688709555436202,0.5720682780003757
6897,XLOC_032769,0.27978693966511653,0.23657438327504018,1.1826594908200083,0.23694412485260588,0.5720728672860612
4680,XLOC_016600,0.49694863533365774,0.4202721185990455,1.18244492875285,0.23702920492468968,0.5721421917563758
3816,XLOC_012845,0.2623394267419302,0.22188736031022574,1.1823090164989458,0.23708310923700646,0.5721421917563758
9182,XLOC_041458,0.541640932404327,0.4582640115986694,1.1819407998345635,0.23722919159042166,0.5723616184919333
1515,XLOC_004907,-0.23421986925149194,0.19820621423322232,-1.1816979107218788,0.23732558763475298,0.5724610931859209
8169,XLOC_037467,2.5348395528237546,2.145859285592154,1.1812701652169428,0.2374954154018023,0.5727376076282832
9514,XLOC_042673,-0.25547621532895515,0.2163059326642347,-1.181087417170029,0.2375679980139388,0.5727795342450379
5478,XLOC_021917,-0.14131595044953724,0.11973234094986834,-1.1802654932530376,0.2378946378172547,0.5731892536972242
9344,XLOC_042087,0.10707085874867735,0.09072382637011467,1.1801845560599895,0.23792682011534003,0.5731892536972242
1747,XLOC_005713,0.7248924443678,0.6142547271473028,1.1801169976083317,0.23795368510375758,0.5731892536972242
7009,XLOC_033198,-0.689013289801182,0.583858142253346,-1.180103932681318,0.23795888069072385,0.5731892536972242
7380,XLOC_034501,0.24057611193335016,0.2038866537749283,1.1799502688337982,0.2380199948804393,0.5732034084182684
7406,XLOC_034547,-0.8230474198016344,0.6977006293197388,-1.1796569835462372,0.23813666916542459,0.5733513262017659
7539,XLOC_035033,0.5746248280443289,0.4874431846907967,1.1788549847277785,0.23845592521829354,0.5739868095546815
7349,XLOC_034412,-0.3568620943830974,0.3028560782170122,-1.1783223783522252,0.23866810960722407,0.5743643259262904
66,XLOC_000141,-0.653463643096211,0.5547725507577732,-1.177894692525133,0.23883859125732007,0.5744466054634715
1220,XLOC_003955,0.5370659271574234,0.45595827033535336,1.177883947060366,0.2388428756585498,0.5744466054634715
3678,XLOC_012397,0.5528859277182955,0.46943107563444925,1.1777787121806,0.2388848374773685,0.5744466054634715
9090,XLOC_041139,0.643651860946392,0.5465416861536322,1.1776811856313962,0.23892373028624292,0.5744466054634715
4687,XLOC_016652,-0.6703272456714747,0.569696769504299,-1.1766386638539932,0.23933975878463376,0.5753135688923198
5710,XLOC_025088,-0.34000758384952695,0.28909748137771046,-1.1761001245296274,0.23955486817601948,0.5756421221635141
2054,XLOC_006722,-0.5760582828349357,0.4898376733612842,-1.1760187387834065,0.23958738803355664,0.5756421221635141
1677,XLOC_005425,0.4614201631548047,0.3925452986719976,1.1754571121239117,0.23981188588571217,0.5760481342213044
6230,XLOC_030176,-0.7781233983229389,0.6621190157930045,-1.175201708096238,0.2399140270429213,0.5761601153956015
7348,XLOC_034411,0.10288784726259968,0.08758066412227156,1.1747781121978904,0.2400834990793798,0.5764168763087736
2195,XLOC_007153,-0.6516452912942747,0.5547537592077733,-1.1746568283284269,0.24013203780310574,0.5764168763087736
10005,XLOC_044291,0.4153282499246341,0.3536742131172337,1.174324376843849,0.2402651228667067,0.5765981563335816
2233,XLOC_007225,0.757044965687435,0.6447836907837494,1.1741068772493755,0.24035221917207975,0.5765981563335816
841,XLOC_002690,0.6242096447927727,0.5316712701128783,1.1740518622724296,0.240374253088472,0.5765981563335816
8649,XLOC_039245,0.1499234205926532,0.1277153289350522,1.173887440472354,0.24044011375217014,0.5766228473321631
6371,XLOC_030762,0.37090477010301426,0.3160116992352136,1.1737058184891525,0.2405128788850051,0.5766640813746992
1160,XLOC_003773,-1.0084711176632053,0.8593993855015929,-1.173460366247069,0.2406112416576802,0.5767621609991903
4710,XLOC_016755,0.8545970788589355,0.7283826206263014,1.1732804362137421,0.24068336499488485,0.5767621609991903
4235,XLOC_014438,0.4169648456808613,0.3554118680511426,1.1731877384040013,0.2407205280223083,0.5767621609991903
2053,XLOC_006705,0.5780610142405169,0.492837569513123,1.1729240017387201,0.24082628351285343,0.5768159850801097
7580,XLOC_035278,0.6879062383120803,0.5866230169112135,1.1726547006869255,0.24093430402353408,0.5768159850801097
7845,XLOC_036371,0.23243046395245834,0.19822660815654242,1.172549266286717,0.24097660456566217,0.5768159850801097
5892,TRINITY_DN21895_c0_g1_i3.mrna1,-0.4402508434354019,0.37546958686701537,-1.1725339650247915,0.24098274390435076,0.5768159850801097
104,XLOC_000346,0.34846123224867126,0.2972277900155974,1.1723709691828792,0.24104814970468802,0.5768159850801097
5543,TRINITY_DN13483_c0_g1_i1.mrna1,-0.2128691862441054,0.1815824707678731,-1.172300307094223,0.2410765083639236,0.5768159850801097
1588,XLOC_005177,0.1143581252884248,0.09759168484488975,1.1718019365090713,0.24127658504177701,0.5770122555446162
10341,XLOC_045739,0.26470287723182917,0.22592893691091856,1.1716200715634704,0.2413496259494925,0.5770122555446162
7867,XLOC_036454,0.0760396931012693,0.06490291696036603,1.1715913037884587,0.24136118113781066,0.5770122555446162
782,XLOC_002529,-0.23987527440528325,0.2047517375921697,-1.1715420695626702,0.2413809580147614,0.5770122555446162
1815,XLOC_006003,0.6773007605389427,0.5783291211015945,1.1711337641943884,0.2415450139992339,0.5770630385859321
6582,XLOC_031481,-0.3482279465442008,0.2973447836289953,-1.1711251238181926,0.2415484865266233,0.5770630385859321
1093,XLOC_003569,0.14961974889700236,0.12776673897338942,1.1710383320354163,0.24158336969353605,0.5770630385859321
2213,XLOC_007175,-0.5099920190845523,0.43554230852102943,-1.1709356567823035,0.2416246412889925,0.5770630385859321
5539,XLOC_022781,0.4219875897121607,0.36058313391143965,1.1702920908547048,0.2418834436553956,0.5774343150702896
4913,XLOC_017957,0.3634511151792043,0.31056968903685117,1.1702723350316342,0.24189139130871629,0.5774343150702896
1879,XLOC_006196,0.7644348523802305,0.6537701305153697,1.1692716089332855,0.24229421804847995,0.5781764129387048
1124,XLOC_003656,0.5453441179971923,0.4664157315149173,1.169223251166756,0.24231369566063674,0.5781764129387048
6176,XLOC_029992,0.08614652739300738,0.07368913538658298,1.1690533067197935,0.24238215487048426,0.5782068094462104
9105,XLOC_041189,-0.912575993887313,0.7811201427023359,-1.1682914624761782,0.24268921795546972,0.5787355127915709
838,XLOC_002705,0.33299675038881776,0.2850446289372824,1.1682267146387317,0.24271532732667597,0.5787355127915709
7846,XLOC_036366,0.6918544685070277,0.5925845815314671,1.1675201989208173,0.2430003560329187,0.5792820341267166
